Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Yield,Crop_Apple,Crop_Banana,Crop_Blackgram,Crop_ChickPea,Crop_Coconut,Crop_Coffee,Crop_Cotton,Crop_Grapes,Crop_Jute,Crop_KidneyBeans,Crop_Lentil,Crop_Maize,Crop_Mango,Crop_MothBeans,Crop_MungBean,Crop_Muskmelon,Crop_Orange,Crop_Papaya,Crop_PigeonPeas,Crop_Pomegranate,Crop_Rice,Crop_Watermelon
40,58,1.0991494744170471,18.59190771,14.77959596,7.168096055,-0.2521358604104821,-0.687598023844772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,69,1.194457784489827,18.31561493,15.36143547,7.26311855,-0.394507181463113,0.7528560899130777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,60,-0.36086712346050764,17.13692774,20.59541693,5.68597166,0.4512294481555533,-0.8960718363622532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,70,-1.1271795145686248,19.63474332,18.90705639,5.759237003,0.05270935712089991,0.5824949037814764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,55,-0.5693161547241654,22.91350245,21.33953114,5.873171894,0.10486498437050149,0.16761490072055982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,64,-1.1271795145686248,16.43340342,24.24045875,5.926676985,0.6717176057426658,-0.15811197457513052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,61,-0.7304513827226888,22.13974653,23.02251117,5.95561668,-0.48815970825667865,0.16761490072055982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,65,-0.5693161547241654,17.84806561,18.77621951,5.949949081,0.7213416135501823,0.9061405093554579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,57,-0.647349231058343,19.88394011,20.31564139,5.789214289,-0.7742872563287343,-0.8960718363622532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,80,-0.9143483343389281,19.32509638,23.3334788,5.581021521,0.023927888459157855,-1.1542263789153866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,59,-1.0166718076124652,18.4167001,23.42829938,5.689858133,0.537191161322652,-0.687598023844772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,59,-0.5693161547241654,21.81167649,23.20591245,5.794158504,0.48406078612368764,0.2150132358469798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,58,-0.4264863553919625,19.72702528,18.28173015,5.748190463,0.7334384641174675,1.745852135735551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,57,-0.8192178702782488,17.15432954,19.87070659,5.566522896,-0.2814943257541153,0.28321168819154774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,80,-1.0166718076124652,19.62207826,18.67170854,5.809419584,0.7406028935767892,1.4577509273192883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,60,-0.5693161547241654,21.63149148,21.17919701,5.887263027,0.5623957623328296,0.489425071720128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,78,-0.49584194875579535,16.06522754,18.72479695,5.99812453,-0.2802259791739308,0.28321168819154774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,77,-0.36086712346050764,20.61162204,24.36314135,5.792744849,-0.6156113373707119,-0.7362052683974084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,79,-1.0166718076124652,21.42451099,20.39659714,5.912289889,0.23763443134320864,0.977499436220602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,80,-1.2470685108863673,19.07096165,21.21092266,5.788386951,-0.31384472207504227,-0.7362052683974084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,55,-0.49584194875579535,21.18853178,19.63438599,5.728233081,0.613898580141797,-0.5529652842137869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,65,-0.7304513827226888,23.0429097,22.42610972,5.833940084,0.08926555923367245,1.2349525059454063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,78,-1.1271795145686248,20.65375833,23.10538637,5.967533236,-0.6505666152015372,1.2349525059454063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,65,-0.36086712346050764,18.09551014,18.29318436,5.625096446,0.7521321785577232,1.9149755975804355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,70,-0.8192178702782488,18.23775702,21.07643273,5.515615023,-0.6190478578720346,1.559130858546223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,64,-0.5693161547241654,17.48189735,18.8251973,5.954665349,0.3362668122681854,1.1113131655585038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,71,-1.0166718076124652,19.9191786,21.47324158,5.74644777,-0.37815583921172513,0.977499436220602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,79,-0.7304513827226888,20.27514686,23.2353604,5.877347515,0.6604405634380215,0.14328982289785352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,63,-1.0166718076124652,15.77370214,19.2303162,5.979973965,0.08882348436512531,1.2349525059454063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,80,-0.5693161547241654,16.71170642,19.17651433,5.635993966,-0.12177064465912064,3.1793517102128233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,60,-0.5693161547241654,17.66148158,18.15302753,5.635231778,-0.0508223450790446,1.2349525059454063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,75,-0.647349231058343,18.50692825,23.61670065,5.679224346,-0.2986997672728937,-0.5529652842137869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,77,-0.49584194875579535,24.51324787,20.81527638,5.670062975,-0.7146789551649763,0.977499436220602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,72,-0.9143483343389281,18.87614998,24.54038287,5.724242065,0.03546026375275575,0.28321168819154774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,73,-0.7304513827226888,21.59343016,20.31871249,5.811314232,-0.7703020189643461,-0.06887587164085823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,77,-1.0166718076124652,20.12373284,24.45202552,5.783425416,0.04903997846636679,0.8313891468317789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,62,-0.49584194875579535,15.43546065,18.37477907,5.607808432,0.6473012583184656,1.654948886669202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,59,-0.5693161547241654,22.64236876,21.59396123,5.946999529,0.3444287429683473,-0.84018666167135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,59,-0.8192178702782488,21.98560799,24.87304788,5.852046999,0.47503828888519756,-0.12768046932468433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,62,-0.5693161547241654,20.53052663,18.09224048,5.824090984,0.30916363999924834,-0.84018666167135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,63,-0.7304513827226888,15.78601387,21.14544088,5.502999119,-0.15093709711989875,-0.12768046932468433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,79,-0.49584194875579535,19.6365349,19.68751084,5.821649914,-0.12384484577568136,0.14328982289785352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,72,-1.0166718076124652,20.57341244,19.7520218,5.711439256,-0.28364199659730804,-0.471061071109839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,64,-1.2470685108863673,20.16080524,24.84207559,5.514927264,0.6328508398218029,0.224301292279886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66,-0.49584194875579535,21.53989176,24.25386207,5.99616119,0.3135383979891799,1.2703101938514099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,57,-0.9143483343389281,15.53834801,23.75560241,5.695422863,0.07136845751135383,0.3269041577224365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,56,-0.5693161547241654,19.91853092,20.70099804,5.833010958,0.09427089752473163,0.28321168819154774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,77,-0.4264863553919625,20.76952209,18.93146941,5.568456899,0.10111247848926407,-0.7362052683974084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,65,-1.2470685108863673,23.46168338,23.22197648,5.645435626,-0.1387022782879335,1.2703101938514099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,72,-0.647349231058343,24.32116642,21.0278674,5.821194486,-0.7860119287848333,-0.5113110285060454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,60,-0.49584194875579535,20.12574053,24.96969858,5.659254981,-0.06213270379336712,-0.15811197457513052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,80,-0.8192178702782488,21.80619564,18.57086554,5.945465949,0.39372573090496915,-0.3943735237273728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,72,-0.7304513827226888,19.52226241,24.92607153,5.951177452,0.17963799303984712,1.0591135695949034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,67,-0.4264863553919625,17.00067625,19.90790546,5.520880014,-0.003112420152689145,1.1742945864367345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,69,-0.49584194875579535,16.78791503,24.96881755,5.578410206,-0.5097810169317014,1.1866057573093773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,77,-0.36086712346050764,24.84906168,22.89464642,5.608165195,-0.7507518511227593,2.0398971723916453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,62,-0.8192178702782488,16.51783455,20.4555596,5.609435128,-0.08527867336649682,1.654948886669202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,71,-1.0166718076124652,18.15300153,19.38602098,5.509295379,0.07693278750009434,1.4154703144097474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,79,-0.36086712346050764,23.18864385,22.3104551,5.902033406,-0.7294733493028148,1.383059320197763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,59,-0.9143483343389281,23.38002569,21.98879437,5.744117663,-0.287458568591217,0.3482550564937881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,63,-1.0166718076124652,18.358923,19.37703396,5.717143397,0.6361004328063752,1.4577509273192883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,56,-0.7304513827226888,19.25975367,20.51346956,5.542690119,-0.15488513880402935,-0.43211245358209904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,63,-0.4264863553919625,22.95458237,24.03553105,5.858617867,0.07767428418226752,0.4504776934241497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,67,-0.5693161547241654,20.120043,22.89845607,5.618844277,0.02114006608144397,0.3482550564937881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,71,-0.4264863553919625,21.14011423,22.7182355,5.606620346,0.6941740725072093,-0.32220519483609755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,74,-1.2470685108863673,24.92360104,18.22590825,5.582178402,-0.7417248796648024,-0.09794685671378349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,76,-0.4264863553919625,15.33042636,24.91506728,5.56503533,0.5799869485809885,-0.9549747766618808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,66,-1.0166718076124652,18.81097271,21.27833035,5.889614577,0.3935008970088475,-0.7362052683974084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,69,-1.2470685108863673,23.44260668,22.77255917,5.934136378,0.07189015798024113,-0.012593959398953802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,65,-1.1271795145686248,22.8352024,18.97267518,5.683548308,-0.7256390591523026,0.30522688013828564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,74,-1.2470685108863673,24.9035819,22.27512704,5.70836603,0.7827530530044874,-0.84018666167135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,67,-0.36086712346050764,23.78709569,24.35679348,5.948164454,0.294412991621337,-0.18927965338348574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,56,-0.36086712346050764,22.05592283,19.60379304,5.774755144,0.4233779634088432,-0.43211245358209904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,59,-1.2470685108863673,18.87492997,20.18238348,5.97229163,0.559050234977725,0.7037318162977722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,61,-0.647349231058343,18.62328774,23.02410338,5.532100554,0.5801006058400505,-0.18927965338348574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,80,-0.7304513827226888,23.00884744,18.86880997,5.669560726,-0.060878857659072944,0.6356561549174307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,61,-0.8192178702782488,19.33162606,24.13995025,5.655726817,-0.6361006614228351,0.7688862741320985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,74,-0.647349231058343,16.24469193,21.35793891,5.591704014,-0.6641646624943399,-0.3943735237273728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,69,-0.5693161547241654,17.91652287,24.90814655,5.932323085,-0.6245570159518671,-0.32220519483609755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,75,-0.9143483343389281,15.46789263,21.43780702,5.824208309,-0.26527357469240537,-0.18927965338348574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,68,-0.7304513827226888,17.06104474,23.77201471,5.86442953,-0.39364996385548745,1.2349525059454063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,65,-1.1271795145686248,21.32776028,18.48522915,5.866744372,0.10260403482244779,-0.09794685671378349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,79,-1.2470685108863673,23.90910104,20.74619325,5.706198621,-0.3978739879322757,0.4504776934241497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,78,-0.5693161547241654,23.89756791,22.74378977,5.940546818,0.16740081898195788,1.2349525059454063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,55,-0.5693161547241654,22.98666928,20.57940608,5.916779289,0.7351747976012929,0.4504776934241497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,59,-1.2470685108863673,21.35135729,22.91244883,5.779090476,0.7824280205431513,0.7688862741320985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,68,-0.49584194875579535,24.1638445,19.27907819,5.82738029,0.24148804213577815,-0.06887587164085823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,68,-0.8192178702782488,24.62835037,18.18325169,5.514234138,0.8422912406522048,-0.3943735237273728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,64,-1.0166718076124652,21.02213209,24.93896255,5.662699104,0.3848911931074223,0.489425071720128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,69,-0.8192178702782488,17.30844532,20.01730914,5.86390397,0.2135844588670843,-0.06887587164085823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,67,-0.5693161547241654,23.82576704,24.75485098,5.624690248,-0.34255914041582336,0.7037318162977722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,69,-0.7304513827226888,19.30607278,23.96362799,5.591560999,0.47103202975080866,-0.25399395997480745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,73,-0.5693161547241654,16.03768615,22.33195853,5.976312538,0.4900534174319509,-0.32220519483609755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,78,-0.7304513827226888,19.18572809,20.83398341,5.669236258,-0.4242486249965031,0.28321168819154774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,72,-0.49584194875579535,19.92889503,21.79992115,5.961934481,-0.7177469094717877,-0.7362052683974084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,67,-1.2470685108863673,19.56376468,24.67385131,5.690065688,0.6520677107086439,-0.32220519483609755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,56,-0.9143483343389281,18.31357543,24.32991649,5.698371311,-0.49725490136965483,0.5273614157155512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,65,-0.9143483343389281,20.10993761,23.22323766,5.59503163,-0.547807798742966,-0.32220519483609755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,63,-1.1271795145686248,23.60506572,21.90539577,5.525904526,-0.052156444704060986,-0.5529652842137869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
